Variable,Description
DHEPB7,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #7
DHEPB8,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #8
DHEPB9,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #9
DHIB1,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #1
DHIB2,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #2
DHIB3,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #3
DHIB4,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #4
DHIB5,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #5
DHIB6,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #6
DHIB7,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #7
DHIB8,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #8
DHIB9,AGE IN DAYS OF PROV-REPTD HIBCONTAINING SHOT #9
DMMR1,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #1
DMMR2,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #2
DMMR3,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #3
DMMR4,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #4
DMMR5,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #5
DMMR6,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #6
DMMR7,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #7
DMMR8,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #8
DMMR9,AGE IN DAYS OF PROV-REPTD MEASLESCONTAINING SHOT #9
DMP1,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #1
DMP2,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #2
DMP3,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #3
DMP4,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #4
DMP5,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #5
DMP6,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #6
DMP7,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #7
DMP8,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #8
DMP9,AGE IN DAYS OF PROV-REPTD MUMPS-ONLY SHOT #9
DMPRB1,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #1
DMPRB2,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #2
DMPRB3,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #3
DMPRB4,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #4
DMPRB5,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #5
DMPRB6,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #6
DMPRB7,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #7
DMPRB8,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #8
DMPRB9,AGE IN DAYS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #9
DPCV1,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #1
DPCV2,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #2
DPCV3,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #3
DPCV4,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #4
DPCV5,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #5
DPCV6,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #6
DPCV7,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #7
DPCV8,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #8
DPCV9,AGE IN DAYS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #9
DPOLIO1,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #1
DPOLIO2,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #2
DPOLIO3,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #3
DPOLIO4,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #4
DPOLIO5,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #5
DPOLIO6,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #6
DPOLIO7,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #7
DPOLIO8,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #8
DPOLIO9,AGE IN DAYS OF PROV-REPTD POLIOCONTAINING SHOT #9
DRB1,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #1
DRB2,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #2
DRB3,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #3
DRB4,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #4
DRB5,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #5
DRB6,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #6
DRB7,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #7
DRB8,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #8
DRB9,AGE IN DAYS OF PROV-REPTD RUBELLAONLY SHOT #9
DROT1,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #1
DROT2,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #2
DROT3,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #3
DROT4,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #4
DROT5,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #5
DROT6,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #6
DROT7,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #7
DROT8,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #8
DROT9,AGE IN DAYS OF PROV-REPTD ROTAVIRUSCONTAINING SHOT #9
DVRC1,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #1
DVRC2,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #2
DVRC3,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #3
DVRC4,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #4
DVRC5,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #5
DVRC6,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #6
DVRC7,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #7
DVRC8,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #8
DVRC9,AGE IN DAYS OF PROV-REPTD VARICELLACONTAINING SHOT #9
DTP1_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #1
DTP2_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #2
DTP3_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #3
DTP4_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #4
DTP5_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #5
DTP6_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #6
DTP7_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #7
DTP8_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #8
DTP9_AGE,AGE IN MONTHS OF PROV-REPTD DTCONTAINING SHOT #9
FLU1_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #1
FLU2_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #2
FLU3_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #3
FLU4_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #4
FLU5_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #5
FLU6_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #6
FLU7_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #7
FLU8_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #8
FLU9_AGE,AGE IN MONTHS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #9
HEA1_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #1
HEA2_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #2
HEA3_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #3
HEA4_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #4
HEA5_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #5
HEA6_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #6
HEA7_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #7
HEA8_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #8
HEA9_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS A-CONTAINING SHOT #9
HEP1_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #1
HEP2_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #2
HEP3_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #3
HEP4_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #4
HEP5_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #5
HEP6_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #6
HEP7_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #7
HEP8_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #8
HEP9_AGE,AGE IN MONTHS OF PROV-REPTD HEPATITIS B-CONTAINING SHOT #9
HIB1_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #1
HIB2_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #2
HIB3_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #3
HIB4_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #4
HIB5_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #5
HIB6_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #6
HIB7_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #7
HIB8_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #8
HIB9_AGE,AGE IN MONTHS OF PROV-REPTD HIBCONTAINING SHOT #9
MMR1_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #1
MMR2_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #2
MMR3_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #3
MMR4_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #4
MMR5_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #5
MMR6_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #6
MMR7_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #7
MMR8_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #8
MMR9_AGE,AGE IN MONTHS OF PROV-REPTD MEASLESCONTAINING SHOT #9
MP1_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #1
MP2_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #2
MP3_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #3
MP4_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #4
MP5_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #5
MP6_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #6
MP7_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #7
MP8_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #8
MP9_AGE,AGE IN MONTHS OF PROV-REPTD MUMPSONLY SHOT #9
MPR1_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #1
MPR2_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #2
MPR3_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #3
MPR4_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #4
MPR5_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #5
MPR6_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #6
MPR7_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #7
MPR8_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #8
MPR9_AGE,AGE IN MONTHS OF PROV-REPTD (MUMPS/RUBELLA)-ONLY SHOT #9
PCV1_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #1
PCV2_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #2
PCV3_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #3
PCV4_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #4
PCV5_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #5
PCV6_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #6
PCV7_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #7
PCV8_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #8
PCV9_AGE,AGE IN MONTHS OF PROV-REPTD PNEUMOCOCCAL-CONTAINING SHOT #9
POL1_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #1
POL2_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #2
POL3_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #3
POL4_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #4
POL5_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #5
POL6_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #6
POL7_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #7
POL8_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #8
POL9_AGE,AGE IN MONTHS OF PROV-REPTD POLIOCONTAINING SHOT #9
RB1_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #1
RB2_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #2
RB3_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #3
RB4_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #4
RB5_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #5
RB6_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #6
RB7_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #7
RB8_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #8
RB9_AGE,AGE IN MONTHS OF PROV-REPTD RUBELLAONLY SHOT #9
ROT1_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #1
ROT2_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #2
ROT3_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #3
ROT4_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #4
ROT5_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #5
ROT6_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #6
ROT7_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #7
ROT8_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #8
ROT9_AGE,AGE IN MONTHS OF PROV-REPTD ROTAVIRUS-CONTAINING SHOT #9
VRC1_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #1
VRC2_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #2
VRC3_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #3
VRC4_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #4
VRC5_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #5
VRC6_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #6
VRC7_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #7
VRC8_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #8
VRC9_AGE,AGE IN MONTHS OF PROV-REPTD VARICELLA-CONTAINING SHOT #9
XDTPTY1,DT-CONTAINING VACCINATION #1 TYPE CODE
XDTPTY2,DT-CONTAINING VACCINATION #2 TYPE CODE
XDTPTY3,DT-CONTAINING VACCINATION #3 TYPE CODE
XDTPTY4,DT-CONTAINING VACCINATION #4 TYPE CODE
XDTPTY5,DT-CONTAINING VACCINATION #5 TYPE CODE
XDTPTY6,DT-CONTAINING VACCINATION #6 TYPE CODE
XDTPTY7,DT-CONTAINING VACCINATION #7 TYPE CODE
XDTPTY8,DT-CONTAINING VACCINATION #8 TYPE CODE
XDTPTY9,DT-CONTAINING VACCINATION #9 TYPE CODE
XFLUTY1,SEASONAL FLU-CONTAINING VACCINATION #1 TYPE CODE
XFLUTY2,SEASONAL FLU-CONTAINING VACCINATION #2 TYPE CODE
XFLUTY3,SEASONAL FLU-CONTAINING VACCINATION #3 TYPE CODE
XFLUTY4,SEASONAL FLU-CONTAINING VACCINATION #4 TYPE CODE
XFLUTY5,SEASONAL FLU-CONTAINING VACCINATION #5 TYPE CODE
XFLUTY6,SEASONAL FLU-CONTAINING VACCINATION #6 TYPE CODE
XFLUTY7,SEASONAL FLU-CONTAINING VACCINATION #7 TYPE CODE
XFLUTY8,SEASONAL FLU-CONTAINING VACCINATION #8 TYPE CODE
XFLUTY9,SEASONAL FLU-CONTAINING VACCINATION #9 TYPE CODE
XHEPTY1,HEPATITIS B-CONTAINING VACCINATION #1 TYPE CODE
XHEPTY2,HEPATITIS B-CONTAINING VACCINATION #2 TYPE CODE
XHEPTY3,HEPATITIS B-CONTAINING VACCINATION #3 TYPE CODE
XHEPTY4,HEPATITIS B-CONTAINING VACCINATION #4 TYPE CODE
XHEPTY5,HEPATITIS B-CONTAINING VACCINATION #5 TYPE CODE
XHEPTY6,HEPATITIS B-CONTAINING VACCINATION #6 TYPE CODE
XHEPTY7,HEPATITIS B-CONTAINING VACCINATION #7 TYPE CODE
XHEPTY8,HEPATITIS B-CONTAINING VACCINATION #8 TYPE CODE
XHEPTY9,HEPATITIS B-CONTAINING VACCINATION #9 TYPE CODE
XHIBTY1,HIB-CONTAINING VACCINATION #1 TYPE CODE
XHIBTY2,HIB-CONTAINING VACCINATION #2 TYPE CODE
XHIBTY3,HIB-CONTAINING VACCINATION #3 TYPE CODE
XHIBTY4,HIB-CONTAINING VACCINATION #4 TYPE CODE
XHIBTY5,HIB-CONTAINING VACCINATION #5 TYPE CODE
XHIBTY6,HIB-CONTAINING VACCINATION #6 TYPE CODE
XHIBTY7,HIB-CONTAINING VACCINATION #7 TYPE CODE
XHIBTY8,HIB-CONTAINING VACCINATION #8 TYPE CODE
XHIBTY9,HIB-CONTAINING VACCINATION #9 TYPE CODE
XMMRTY1,MEASLES-CONTAINING VACCINATION #1 TYPE CODE
XMMRTY2,MEASLES-CONTAINING VACCINATION #2 TYPE CODE
XMMRTY3,MEASLES-CONTAINING VACCINATION #3 TYPE CODE
XMMRTY4,MEASLES-CONTAINING VACCINATION #4 TYPE CODE
XMMRTY5,MEASLES-CONTAINING VACCINATION #5 TYPE CODE
XMMRTY6,MEASLES-CONTAINING VACCINATION #6 TYPE CODE
XMMRTY7,MEASLES-CONTAINING VACCINATION #7 TYPE CODE
XMMRTY8,MEASLES-CONTAINING VACCINATION #8 TYPE CODE
XMMRTY9,MEASLES-CONTAINING VACCINATION #9 TYPE CODE
XPCVTY1,PNEUMOCOCCAL-CONTAINING VACCINATION #1 TYPE CODE
XPCVTY2,PNEUMOCOCCAL-CONTAINING VACCINATION #2 TYPE CODE
XPCVTY3,PNEUMOCOCCAL-CONTAINING VACCINATION #3 TYPE CODE
XPCVTY4,PNEUMOCOCCAL-CONTAINING VACCINATION #4 TYPE CODE
XPCVTY5,PNEUMOCOCCAL-CONTAINING VACCINATION #5 TYPE CODE
XPCVTY6,PNEUMOCOCCAL-CONTAINING VACCINATION #6 TYPE CODE
XPCVTY7,PNEUMOCOCCAL-CONTAINING VACCINATION #7 TYPE CODE
XPCVTY8,PNEUMOCOCCAL-CONTAINING VACCINATION #8 TYPE CODE
XPCVTY9,PNEUMOCOCCAL-CONTAINING VACCINATION #9 TYPE CODE
XPOLTY1,POLIO-CONTAINING VACCINATION #1 TYPE CODE
XPOLTY2,POLIO-CONTAINING VACCINATION #2 TYPE CODE
XPOLTY3,POLIO-CONTAINING VACCINATION #3 TYPE CODE
XPOLTY4,POLIO-CONTAINING VACCINATION #4 TYPE CODE
XPOLTY5,POLIO-CONTAINING VACCINATION #5 TYPE CODE
XPOLTY6,POLIO-CONTAINING VACCINATION #6 TYPE CODE
XPOLTY7,POLIO-CONTAINING VACCINATION #7 TYPE CODE
XPOLTY8,POLIO-CONTAINING VACCINATION #8 TYPE CODE
XPOLTY9,POLIO-CONTAINING VACCINATION #9 TYPE CODE
XROTTY1,ROTAVIRUS-CONTAINING VACCINATION #1 TYPE CODE
XROTTY2,ROTAVIRUS-CONTAINING VACCINATION #2 TYPE CODE
XROTTY3,ROTAVIRUS-CONTAINING VACCINATION #3 TYPE CODE
XROTTY4,ROTAVIRUS-CONTAINING VACCINATION #4 TYPE CODE
XROTTY5,ROTAVIRUS-CONTAINING VACCINATION #5 TYPE CODE
XROTTY6,ROTAVIRUS-CONTAINING VACCINATION #6 TYPE CODE
XROTTY7,ROTAVIRUS-CONTAINING VACCINATION #7 TYPE CODE
XROTTY8,ROTAVIRUS-CONTAINING VACCINATION #8 TYPE CODE
XROTTY9,ROTAVIRUS-CONTAINING VACCINATION #9 TYPE CODE
XVRCTY1,VARICELLA-CONTAINING VACCINATION #1 TYPE CODE
XVRCTY2,VARICELLA-CONTAINING VACCINATION #2 TYPE CODE
XVRCTY3,VARICELLA-CONTAINING VACCINATION #3 TYPE CODE
XVRCTY4,VARICELLA-CONTAINING VACCINATION #4 TYPE CODE
XVRCTY5,VARICELLA-CONTAINING VACCINATION #5 TYPE CODE
XVRCTY6,VARICELLA-CONTAINING VACCINATION #6 TYPE CODE
XVRCTY7,VARICELLA-CONTAINING VACCINATION #7 TYPE CODE
XVRCTY8,VARICELLA-CONTAINING VACCINATION #8 TYPE CODE
XVRCTY9,VARICELLA-CONTAINING VACCINATION #9 TYPE CODE
INS_STAT2_I,INSURANCE STATUS (PRIVATE ONLY/ANY MEDICAID/OTHER INSURANCE/UNINSURED): IMPUTED
INS_BREAK_I,CONTINUITY OF INSURANCE COVERAGE SINCE BIRTH: IMPUTED
